Solucion,Ruta,Saltos,Latencia,Perdida,Jitter,AnchoBanda,Seed
25,52->19->45->0->5->96,5,101.70661237669634,0.0092207665572692,4.134918756548508,195.0598831034584,25
26,52->8->41->5->96,4,70.16844484173127,0.0068394615602183,5.588022128735142,104.9906452443194,25
27,52->40->6->18->0->96,5,114.50149034138984,0.0058525566157039,13.434624384500104,444.7787074988309,25
28,52->18->0->13->5->96,5,72.8039050971172,0.0083967940847501,6.181263242014537,132.02530363108585,25
29,52->8->41->0->4->96,5,45.220932391797305,0.0113468481075127,10.420705252387588,104.9906452443194,25
30,52->40->24->7->3->0->96,6,126.86134130128086,0.0063660402246655,14.256351135371848,508.4479901465887,25
31,52->19->18->50->55->5->96,6,132.55101435438152,0.0109197091150328,4.469492525739437,237.02158543918435,25
1,52->18->0->96,3,76.00926963713992,0.0018911284788719,5.482324348171019,191.39825806115925,26
2,52->18->0->5->96,4,75.60181910067071,0.005578090475268,3.8980187632171095,191.39825806115925,26
3,52->19->9->4->96,4,76.10462171210511,0.0074882317174171,5.373128045900009,237.02158543918435,26
4,52->18->0->4->96,4,49.20042703072031,0.004568564824496,7.148326169594593,191.39825806115925,26
5,52->8->31->0->4->96,5,32.595099345668615,0.0094881357057065,8.997522501124422,87.36729559635947,26
6,52->18->7->5->96,4,80.10943367094109,0.0079254339601771,3.3074576583270625,191.39825806115925,26
7,52->19->5->96,3,78.48369407641349,0.0051094211668836,4.774695711559714,237.02158543918435,26
8,52->19->22->96,3,104.0888706151946,0.0048824634410687,6.668926761412449,237.02158543918435,26
9,52->8->26->5->96,4,54.67184394729789,0.007020244694735,4.635326058370969,104.9906452443194,26
10,52->19->9->0->4->96,5,63.78270741990531,0.008596878873352,8.28198638238044,237.02158543918435,26
11,52->19->18->0->96,4,93.04466038046326,0.00462457596528,6.921470991165626,237.02158543918435,26
12,52->40->24->7->3->0->96,6,126.86134130128086,0.0063660402246655,14.256351135371848,508.4479901465887,26
13,52->40->6->5->96,4,71.88285198784207,0.0065173839518483,7.805829597834694,437.82494266122296,26
14,52->40->6->0->96,4,117.8183757689714,0.0065034124565241,9.48272492796548,329.225065645651,26
15,52->19->9->4->5->96,5,105.86491211490254,0.0082336050958513,4.141683309716964,202.8870475816289,26
16,52->8->20->5->96,4,56.78412120989967,0.0069031823385388,6.701224152072496,104.9906452443194,26
17,52->19->26->5->96,4,85.33211317188263,0.0057636462204131,3.3698800742141355,129.61621770616708,26
18,52->18->7->39->5->96,5,97.24147504105616,0.0094483477389912,2.799579872320858,191.39825806115925,26
19,52->19->45->0->5->96,5,101.70661237669634,0.0092207665572692,4.134918756548508,195.0598831034584,26
20,52->19->45->0->4->96,5,75.30522030674594,0.0082149389092333,7.385226162925992,195.0598831034584,26
21,52->18->50->55->5->96,5,115.51562361105816,0.0082035489912309,3.0303458827448297,191.39825806115925,26
22,52->8->71->5->96,4,55.96905905010976,0.0070031171467477,5.1201135864508815,104.9906452443194,26
23,52->8->35->0->4->96,5,39.90176115582595,0.0124245007900364,9.318790641110626,104.9906452443194,26
24,52->19->18->0->4->96,5,66.23581777404365,0.0072946798125587,8.587472812589201,237.02158543918435,26
25,52->8->41->5->96,4,70.16844484173127,0.0068394615602183,5.588022128735142,104.9906452443194,26
26,52->8->41->0->4->96,5,45.220932391797305,0.0113468481075127,10.420705252387588,104.9906452443194,26
27,52->40->24->7->18->0->96,6,123.43456518764305,0.0063524638055224,14.784011827385644,502.5541629259638,26
28,52->19->18->7->5->96,5,97.14482441426442,0.0106423557371957,4.74660430132167,237.02158543918435,26
29,52->18->0->13->5->96,5,72.8039050971172,0.0083967940847501,6.181263242014537,132.02530363108585,26
30,52->19->60->33->54->0->96,6,154.38727453181798,0.0043924035876907,10.814252083390643,237.02158543918435,26
31,52->40->68->37->27->8->3->0->96,8,223.5914922931132,0.0095393914705063,13.843144049123008,487.2560359772219,26
32,52->19->18->50->55->5->96,6,132.55101435438152,0.0109197091150328,4.469492525739437,237.02158543918435,26
33,52->40->6->18->0->96,5,114.50149034138984,0.0058525566157039,13.434624384500104,444.7787074988309,26
1,52->18->0->96,3,76.00926963713992,0.0018911284788719,5.482324348171019,191.39825806115925,27
2,52->18->0->4->96,4,49.20042703072031,0.004568564824496,7.148326169594593,191.39825806115925,27
3,52->18->7->39->5->96,5,97.24147504105616,0.0094483477389912,2.799579872320858,191.39825806115925,27
4,52->8->31->0->4->96,5,32.595099345668615,0.0094881357057065,8.997522501124422,87.36729559635947,27
5,52->8->26->5->96,4,54.67184394729789,0.007020244694735,4.635326058370969,104.9906452443194,27
6,52->18->7->5->96,4,80.10943367094109,0.0079254339601771,3.3074576583270625,191.39825806115925,27
7,52->8->71->5->96,4,55.96905905010976,0.0070031171467477,5.1201135864508815,104.9906452443194,27
8,52->8->41->0->4->96,5,45.220932391797305,0.0113468481075127,10.420705252387588,104.9906452443194,27
9,52->19->22->96,3,104.0888706151946,0.0048824634410687,6.668926761412449,237.02158543918435,27
10,52->19->26->5->96,4,85.33211317188263,0.0057636462204131,3.3698800742141355,129.61621770616708,27
11,52->19->5->96,3,78.48369407641349,0.0051094211668836,4.774695711559714,237.02158543918435,27
12,52->40->6->5->96,4,71.88285198784207,0.0065173839518483,7.805829597834694,437.82494266122296,27
13,52->19->9->4->96,4,76.10462171210511,0.0074882317174171,5.373128045900009,237.02158543918435,27
14,52->19->18->0->96,4,93.04466038046326,0.00462457596528,6.921470991165626,237.02158543918435,27
15,52->19->60->33->54->18->0->96,7,145.69595689863343,0.0039800707773183,12.042140286812815,237.02158543918435,27
16,52->40->24->22->19->18->0->96,7,129.84967903920108,0.0092464828424889,13.48844256489415,461.04803269298617,27
17,52->18->0->5->96,4,75.60181910067071,0.005578090475268,3.8980187632171095,191.39825806115925,27
18,52->18->7->13->5->96,5,74.9922787761628,0.0102290171823732,5.01415986307217,132.02530363108585,27
19,52->19->18->50->55->5->96,6,132.55101435438152,0.0109197091150328,4.469492525739437,237.02158543918435,27
20,52->40->6->0->96,4,117.8183757689714,0.0065034124565241,9.48272492796548,329.225065645651,27
21,52->18->50->55->5->96,5,115.51562361105816,0.0082035489912309,3.0303458827448297,191.39825806115925,27
22,52->19->18->7->5->96,5,97.14482441426442,0.0106423557371957,4.74660430132167,237.02158543918435,27
23,52->19->9->0->4->96,5,63.78270741990531,0.008596878873352,8.28198638238044,237.02158543918435,27
24,52->19->45->0->4->96,5,75.30522030674594,0.0082149389092333,7.385226162925992,195.0598831034584,27
25,52->19->18->0->4->96,5,66.23581777404365,0.0072946798125587,8.587472812589201,237.02158543918435,27
26,52->40->6->19->18->0->96,6,147.20146829451164,0.0089616611106376,13.282381852089284,444.7787074988309,27
27,52->40->6->18->0->96,5,114.50149034138984,0.0058525566157039,13.434624384500104,444.7787074988309,27
28,52->8->41->5->96,4,70.16844484173127,0.0068394615602183,5.588022128735142,104.9906452443194,27
29,52->8->20->5->96,4,56.78412120989967,0.0069031823385388,6.701224152072496,104.9906452443194,27
30,52->40->24->7->75->0->96,6,154.8693498281898,0.0083169531908429,14.358523396036308,508.4479901465887,27
31,52->19->45->0->5->96,5,101.70661237669634,0.0092207665572692,4.134918756548508,195.0598831034584,27
32,52->19->9->4->5->96,5,105.86491211490254,0.0082336050958513,4.141683309716964,202.8870475816289,27
33,52->18->0->13->5->96,5,72.8039050971172,0.0083967940847501,6.181263242014537,132.02530363108585,27
34,52->19->18->7->39->5->96,6,114.2768657843795,0.0121610988238543,4.238726515315466,237.02158543918435,27
35,52->8->35->0->4->96,5,39.90176115582595,0.0124245007900364,9.318790641110626,104.9906452443194,27
36,52->40->24->7->18->0->96,6,123.43456518764305,0.0063524638055224,14.784011827385644,502.5541629259638,27
1,52->18->0->4->96,4,49.20042703072031,0.004568564824496,7.148326169594593,191.39825806115925,28
2,52->8->31->0->4->96,5,32.595099345668615,0.0094881357057065,8.997522501124422,87.36729559635947,28
3,52->18->7->39->5->96,5,97.24147504105616,0.0094483477389912,2.799579872320858,191.39825806115925,28
4,52->18->0->96,3,76.00926963713992,0.0018911284788719,5.482324348171019,191.39825806115925,28
5,52->8->26->5->96,4,54.67184394729789,0.007020244694735,4.635326058370969,104.9906452443194,28
6,52->18->7->5->96,4,80.10943367094109,0.0079254339601771,3.3074576583270625,191.39825806115925,28
7,52->18->0->5->96,4,75.60181910067071,0.005578090475268,3.8980187632171095,191.39825806115925,28
8,52->19->22->96,3,104.0888706151946,0.0048824634410687,6.668926761412449,237.02158543918435,28
9,52->19->26->5->96,4,85.33211317188263,0.0057636462204131,3.3698800742141355,129.61621770616708,28
10,52->19->9->4->96,4,76.10462171210511,0.0074882317174171,5.373128045900009,237.02158543918435,28
11,52->8->41->0->4->96,5,45.220932391797305,0.0113468481075127,10.420705252387588,104.9906452443194,28
12,52->8->41->5->96,4,70.16844484173127,0.0068394615602183,5.588022128735142,104.9906452443194,28
13,52->40->6->5->96,4,71.88285198784207,0.0065173839518483,7.805829597834694,437.82494266122296,28
14,52->19->5->96,3,78.48369407641349,0.0051094211668836,4.774695711559714,237.02158543918435,28
15,52->19->9->0->4->96,5,63.78270741990531,0.008596878873352,8.28198638238044,237.02158543918435,28
16,52->40->6->0->96,4,117.8183757689714,0.0065034124565241,9.48272492796548,329.225065645651,28
17,52->18->50->55->5->96,5,115.51562361105816,0.0082035489912309,3.0303458827448297,191.39825806115925,28
18,52->8->71->5->96,4,55.96905905010976,0.0070031171467477,5.1201135864508815,104.9906452443194,28
19,52->8->35->0->4->96,5,39.90176115582595,0.0124245007900364,9.318790641110626,104.9906452443194,28
20,52->19->9->4->5->96,5,105.86491211490254,0.0082336050958513,4.141683309716964,202.8870475816289,28
21,52->19->18->0->96,4,93.04466038046326,0.00462457596528,6.921470991165626,237.02158543918435,28
22,52->8->20->5->96,4,56.78412120989967,0.0069031823385388,6.701224152072496,104.9906452443194,28
23,52->18->0->13->5->96,5,72.8039050971172,0.0083967940847501,6.181263242014537,132.02530363108585,28
24,52->19->45->0->5->96,5,101.70661237669634,0.0092207665572692,4.134918756548508,195.0598831034584,28
25,52->19->18->0->4->96,5,66.23581777404365,0.0072946798125587,8.587472812589201,237.02158543918435,28
26,52->19->45->0->4->96,5,75.30522030674594,0.0082149389092333,7.385226162925992,195.0598831034584,28
27,52->19->18->7->5->96,5,97.14482441426442,0.0106423557371957,4.74660430132167,237.02158543918435,28
28,52->40->6->19->18->0->96,6,147.20146829451164,0.0089616611106376,13.282381852089284,444.7787074988309,28
29,52->40->6->18->0->96,5,114.50149034138984,0.0058525566157039,13.434624384500104,444.7787074988309,28
30,52->18->7->13->5->96,5,74.9922787761628,0.0102290171823732,5.01415986307217,132.02530363108585,28
31,52->40->24->7->3->0->96,6,126.86134130128086,0.0063660402246655,14.256351135371848,508.4479901465887,28
32,52->19->18->50->55->5->96,6,132.55101435438152,0.0109197091150328,4.469492525739437,237.02158543918435,28
33,52->19->60->33->54->0->96,6,154.38727453181798,0.0043924035876907,10.814252083390643,237.02158543918435,28
34,52->40->68->37->87->0->5->96,7,189.22804441449435,0.013338754703343,7.745684082735371,259.2512267791424,28
35,52->19->18->7->39->5->96,6,114.2768657843795,0.0121610988238543,4.238726515315466,237.02158543918435,28
1,52->18->0->96,3,76.00926963713992,0.0018911284788719,5.482324348171019,191.39825806115925,29
2,52->18->0->4->96,4,49.20042703072031,0.004568564824496,7.148326169594593,191.39825806115925,29
3,52->8->26->5->96,4,54.67184394729789,0.007020244694735,4.635326058370969,104.9906452443194,29
4,52->18->7->5->96,4,80.10943367094109,0.0079254339601771,3.3074576583270625,191.39825806115925,29
5,52->19->22->96,3,104.0888706151946,0.0048824634410687,6.668926761412449,237.02158543918435,29
6,52->18->0->5->96,4,75.60181910067071,0.005578090475268,3.8980187632171095,191.39825806115925,29
7,52->8->31->0->4->96,5,32.595099345668615,0.0094881357057065,8.997522501124422,87.36729559635947,29
8,52->18->7->39->5->96,5,97.24147504105616,0.0094483477389912,2.799579872320858,191.39825806115925,29
9,52->19->5->96,3,78.48369407641349,0.0051094211668836,4.774695711559714,237.02158543918435,29
10,52->19->26->5->96,4,85.33211317188263,0.0057636462204131,3.3698800742141355,129.61621770616708,29
11,52->19->9->4->96,4,76.10462171210511,0.0074882317174171,5.373128045900009,237.02158543918435,29
12,52->40->6->5->96,4,71.88285198784207,0.0065173839518483,7.805829597834694,437.82494266122296,29
13,52->19->18->0->96,4,93.04466038046326,0.00462457596528,6.921470991165626,237.02158543918435,29
14,52->19->9->4->5->96,5,105.86491211490254,0.0082336050958513,4.141683309716964,202.8870475816289,29
15,52->8->71->5->96,4,55.96905905010976,0.0070031171467477,5.1201135864508815,104.9906452443194,29
16,52->19->9->0->4->96,5,63.78270741990531,0.008596878873352,8.28198638238044,237.02158543918435,29
17,52->40->6->0->96,4,117.8183757689714,0.0065034124565241,9.48272492796548,329.225065645651,29
18,52->19->45->0->4->96,5,75.30522030674594,0.0082149389092333,7.385226162925992,195.0598831034584,29
19,52->19->18->0->4->96,5,66.23581777404365,0.0072946798125587,8.587472812589201,237.02158543918435,29
20,52->8->35->0->4->96,5,39.90176115582595,0.0124245007900364,9.318790641110626,104.9906452443194,29
21,52->40->6->18->0->96,5,114.50149034138984,0.0058525566157039,13.434624384500104,444.7787074988309,29
22,52->8->20->5->96,4,56.78412120989967,0.0069031823385388,6.701224152072496,104.9906452443194,29
23,52->8->41->5->96,4,70.16844484173127,0.0068394615602183,5.588022128735142,104.9906452443194,29
24,52->19->45->0->5->96,5,101.70661237669634,0.0092207665572692,4.134918756548508,195.0598831034584,29
25,52->19->18->7->5->96,5,97.14482441426442,0.0106423557371957,4.74660430132167,237.02158543918435,29
26,52->18->0->13->5->96,5,72.8039050971172,0.0083967940847501,6.181263242014537,132.02530363108585,29
27,52->40->6->19->18->0->96,6,147.20146829451164,0.0089616611106376,13.282381852089284,444.7787074988309,29
28,52->18->50->55->5->96,5,115.51562361105816,0.0082035489912309,3.0303458827448297,191.39825806115925,29
29,52->8->41->0->4->96,5,45.220932391797305,0.0113468481075127,10.420705252387588,104.9906452443194,29
30,52->19->60->33->54->0->96,6,154.38727453181798,0.0043924035876907,10.814252083390643,237.02158543918435,29
31,52->19->18->50->55->5->96,6,132.55101435438152,0.0109197091150328,4.469492525739437,237.02158543918435,29
32,52->40->24->7->3->0->96,6,126.86134130128086,0.0063660402246655,14.256351135371848,508.4479901465887,29
1,52->19->26->5->96,4,85.33211317188263,0.0057636462204131,3.3698800742141355,129.61621770616708,30
2,52->8->31->0->4->96,5,32.595099345668615,0.0094881357057065,8.997522501124422,87.36729559635947,30
3,52->18->0->96,3,76.00926963713992,0.0018911284788719,5.482324348171019,191.39825806115925,30
4,52->18->0->4->96,4,49.20042703072031,0.004568564824496,7.148326169594593,191.39825806115925,30
5,52->18->7->5->96,4,80.10943367094109,0.0079254339601771,3.3074576583270625,191.39825806115925,30
6,52->40->6->0->96,4,117.8183757689714,0.0065034124565241,9.48272492796548,329.225065645651,30
7,52->19->22->96,3,104.0888706151946,0.0048824634410687,6.668926761412449,237.02158543918435,30
8,52->19->5->96,3,78.48369407641349,0.0051094211668836,4.774695711559714,237.02158543918435,30
9,52->19->9->4->96,4,76.10462171210511,0.0074882317174171,5.373128045900009,237.02158543918435,30
10,52->8->41->5->96,4,70.16844484173127,0.0068394615602183,5.588022128735142,104.9906452443194,30
11,52->40->68->37->27->8->3->0->96,8,223.5914922931132,0.0095393914705063,13.843144049123008,487.2560359772219,30
12,52->19->45->0->5->96,5,101.70661237669634,0.0092207665572692,4.134918756548508,195.0598831034584,30
13,52->18->0->5->96,4,75.60181910067071,0.005578090475268,3.8980187632171095,191.39825806115925,30
14,52->40->6->5->96,4,71.88285198784207,0.0065173839518483,7.805829597834694,437.82494266122296,30
15,52->18->50->55->5->96,5,115.51562361105816,0.0082035489912309,3.0303458827448297,191.39825806115925,30
16,52->40->6->18->0->96,5,114.50149034138984,0.0058525566157039,13.434624384500104,444.7787074988309,30
17,52->19->60->33->54->0->96,6,154.38727453181798,0.0043924035876907,10.814252083390643,237.02158543918435,30
18,52->8->26->5->96,4,54.67184394729789,0.007020244694735,4.635326058370969,104.9906452443194,30
19,52->8->71->5->96,4,55.96905905010976,0.0070031171467477,5.1201135864508815,104.9906452443194,30
20,52->19->9->0->4->96,5,63.78270741990531,0.008596878873352,8.28198638238044,237.02158543918435,30
21,52->19->9->4->5->96,5,105.86491211490254,0.0082336050958513,4.141683309716964,202.8870475816289,30
22,52->19->18->0->96,4,93.04466038046326,0.00462457596528,6.921470991165626,237.02158543918435,30
23,52->8->20->5->96,4,56.78412120989967,0.0069031823385388,6.701224152072496,104.9906452443194,30
24,52->18->7->39->5->96,5,97.24147504105616,0.0094483477389912,2.799579872320858,191.39825806115925,30
25,52->19->18->0->4->96,5,66.23581777404365,0.0072946798125587,8.587472812589201,237.02158543918435,30
26,52->40->24->7->18->0->96,6,123.43456518764305,0.0063524638055224,14.784011827385644,502.5541629259638,30
27,52->18->7->13->5->96,5,74.9922787761628,0.0102290171823732,5.01415986307217,132.02530363108585,30
28,52->8->41->0->4->96,5,45.220932391797305,0.0113468481075127,10.420705252387588,104.9906452443194,30
29,52->19->45->0->4->96,5,75.30522030674594,0.0082149389092333,7.385226162925992,195.0598831034584,30
30,52->19->18->7->5->96,5,97.14482441426442,0.0106423557371957,4.74660430132167,237.02158543918435,30
31,52->40->24->7->3->0->96,6,126.86134130128086,0.0063660402246655,14.256351135371848,508.4479901465887,30
32,52->8->35->0->4->96,5,39.90176115582595,0.0124245007900364,9.318790641110626,104.9906452443194,30
33,52->8->26->7->18->0->4->96,7,48.52194631209497,0.0092505115651574,13.167264405016148,104.9906452443194,30
